Estacion;Porc_datos;pct_nulos;Celda_XY;Conteo_celda;Nombre_Est;Depto;Mpio;AH; Z_SZH;x;y
26130170;97;3;(1 - 6);24;POTREROS ;Risaralda; Santa Rosa De Cabal ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4716399,761;2098386,69
26130180;97;3;(1 - 5);14;SAN ISIDRO ;Risaralda; Pereira ; Magdalena Cauca ; rÌo La Vieja ;4683043,872;2089163,427
26130190;18;83;(1 - 6);24;BOQUERON ;Risaralda; Santa Rosa De Cabal ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4704327,282;2092657,74
26130200;91;9;(2 - 5);17;RECUERDO EL ;Risaralda; Marsella ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4696063,653;2106969,33
26130220;82;19;(1 - 5);14;MARACAY ;Risaralda; Pereira ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4684744,539;2090394,789
26130270;4;96;(2 - 5);17;Marsella Ita;Risaralda; Marsella ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4695125,803;2103755,955
26130540;52;48;(1 - 6);24;PLAYA RICA ;Risaralda; Santa Rosa De Cabal ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4712003,353;2084153,543
26130550;6;95;(1 - 6);24;BRISAS LAS HACIENDA ;Risaralda; Santa Rosa De Cabal ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4720929,275;2081533,658
26130560;53;48;(1 - 6);24;PEZ FRESCO ;Risaralda; Santa Rosa De Cabal ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4714394,572;2081490,45
26130570;31;70;(1 - 6);24;NUEVO LIBARE ;Risaralda; Pereira ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4706616,896;2086976,17
26135040;99;2;(1 - 5);14;AEROPUERTO MATECANA ;Risaralda; Pereira ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4696490,669;2090755,447
26135080;3;97;(1 - 6);24;UNIV PEREIRA UTP;Risaralda; Pereira ; Magdalena Cauca ; rÌo La Vieja ;4700614,73;2088984,496
26135090;26;75;(2 - 5);17;JARDIN BOTANICO ;Risaralda; Marsella ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4696974,921;2103748,34
26135100;89;11;(1 - 5);14;BOHEMIA LA ;Risaralda; Pereira ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4680946,726;2097697,194
26135110;63;37;(1 - 6);24;VERACRUZ ;Risaralda; Santa Rosa De Cabal ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4708653,845;2096434,786
26135120;15;86;(2 - 5);17;Marsella Ita;Risaralda; Marsella ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4695125,803;2103755,955
26135140;39;62;(1 - 6);24;LAGUNA LA ;Risaralda; Pereira ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4732503,785;2086257,227
26135150;3;98;(1 - 6);24;MIRANDA LA ;Risaralda; Santa Rosa De Cabal ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4717278,569;2094450,762
26135160;57;44;(1 - 6);24;SAN REMO ;Risaralda; Santa Rosa De Cabal ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4713949,789;2093541,649
26135170;4;97;(1 - 6);24;El BoquerÛn;Risaralda; Santa Rosa De Cabal ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4735742,281;2087010,847
26135230;1;100;(1 - 6);24;PICO PARAMO SANTA R ;Risaralda; Santa Rosa De Cabal ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4728346,42;2087036,876
26135330;1;100;(1 - 6);24;La Laguna del Otun Aut ;Risaralda; Pereira ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4732503,764;2086251,82
26140080;58;43;(2 - 5);17;TAIJARA ALEJANDRIA ;Risaralda; Gu·tica ; Magdalena Cauca ; rÌo Risaralda ;4686880,895;2142231,311
26140090;97;4;(2 - 5);17;TAPARCAL ;Risaralda; BelÈn De UmbrÌa ; Magdalena Cauca ; rÌo Risaralda ;4682726,581;2129665,689
26140110;84;16;(2 - 5);17;SAN CLEMENTE ;Risaralda; Gu·tica ; Magdalena Cauca ; rÌo Risaralda ;4691131,751;2146311,477
26140120;96;4;(2 - 5);17;MISTRATO ;Risaralda; MistratÛ ; Magdalena Cauca ; rÌo Risaralda ;4681687,929;2143742,527
26140180;80;21;(1 - 5);14;La Virginia Alerta;Risaralda; La Virginia ; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4680374,86;2099300,775
26140330;5;95;(2 - 5);17;VIRGINIA LA ;Risaralda; La Virginia ; Magdalena Cauca ; rÌo Risaralda ;4680316,5;2100130,786
26145010;5;96;(2 - 5);17;CECILIA LA ;Caldas; Viterbo ; Magdalena Cauca ; rÌo Risaralda ;4680396,678;2118569,63
26145020;78;22;(2 - 5);17;BELLAVISTA ;Caldas; Anserma ; Magdalena Cauca ; rÌo Risaralda ;4689727,827;2141680,659
26145030;84;16;(2 - 5);17;CAMELIA LA ;Risaralda; Santuario; Magdalena Cauca ; rÌo Risaralda ;4670788,462;2120088,266
26145050;35;66;(2 - 5);17;SAMARIA LA ;Caldas; Viterbo ; Magdalena Cauca ; rÌo Risaralda ;4680388,49;2116725,742
26150060;96;5;(2 - 6);13;ARAUCA ;Caldas; Palestina; Magdalena Cauca ; rÌo Ot˙n y otros directos al Cauca ;4700568,21;2123113,343
26150150;95;6;(2 - 6);13;PAPAYAL ;Caldas; Villamaria ; Magdalena Cauca ; rÌo Chinchin· ;4724007,632;2105669,957
26150160;96;5;(2 - 6);13;LA ESPERANZA ;Caldas; Manizales ; Magdalena Cauca ; rÌo Chinchin· ;4738804,171;2112933,174
26155110;97;3;(2 - 6);13;AEROPUERTO LA NUBIA ;Caldas; Manizales ; Magdalena Cauca ; rÌo Chinchin· ;4726236,902;2114300,528
26155120;27;74;(2 - 6);13;AEROPUERTO SANTAGUEDA ;Caldas; Palestina; Magdalena Cauca ; rÌo Chinchin· ;4702590,12;2120317,95
26155150;63;38;(2 - 6);13;Las Brisas Aut;Caldas; Villamaria ; Magdalena Cauca ; rÌo GualÌ ;4739455,253;2103718,253
26155170;43;57;(2 - 6);13;Tesorito Finca Aut;Caldas; Manizales ; Magdalena Cauca ; rÌo Chinchin· ;4729740,688;2114557,705
26160080;97;3;(3 - 6);20;SALAMINA CONC BARC ;Caldas; Salamina; Magdalena Cauca ; Rio Tapias y otros directos al Cauca ;4724246,257;2154750,808
26160090;96;5;(3 - 6);20;PACORA PLAZA FERIA ;Caldas; P·cora ; Magdalena Cauca ; Rio Tapias y otros directos al Cauca ;4728096,84;2168781,126
26160100;91;9;(2 - 6);13;NEIRA ;Caldas; Neira ; Magdalena Cauca ; Rio Tapias y otros directos al Cauca ;4720912,373;2129073,95
26160120;93;8;(2 - 6);13;CRISTALINA LA ;Caldas; Neira ; Magdalena Cauca ; Rio Tapias y otros directos al Cauca ;4730091,169;2132248,555
26160160;100;1;(3 - 6);20;MARIA LA ;Caldas; Aguadas ; Magdalena Cauca ; rÌo FrÌo y Otros Directos al Cauca ;4714561,588;2176034,87
26170150;99;2;(3 - 5);11;PUEBLORRICO ;Antioquia; Pueblorrico ; Magdalena Cauca ; rÌo FrÌo y Otros Directos al Cauca ;4685712,37;2198686,962
26170160;15;85;(3 - 5);11;NACIONAL LA GRANJA ;Antioquia; T·mesis ; Magdalena Cauca ; rÌo FrÌo y Otros Directos al Cauca ;4699205,595;2190391,842
26170170;33;68;(3 - 6);20;PRADERA LA ;Antioquia; Caramanta ; Magdalena Cauca ; rÌo FrÌo y Otros Directos al Cauca ;4704653,92;2170086,526
26170180;91;10;(3 - 6);20;CARAMANTA ;Antioquia; Caramanta ; Magdalena Cauca ; rÌo FrÌo y Otros Directos al Cauca ;4707471,84;2171677,84
26170190;97;4;(4 - 5);12;DIQUE EL ;Antioquia; JericÛ; Magdalena Cauca ; rÌo FrÌo y Otros Directos al Cauca ;4698482,177;2200040,955
26170250;30;71;(2 - 6);13;IRRA ;Risaralda; QuinchÌa ; Magdalena Cauca ; Rio Tapias y otros directos al Cauca ;4704523,799;2140589,434
26170260;81;20;(2 - 6);13;GUERRERITO ;Risaralda; QuinchÌa ; Magdalena Cauca ; rÌo FrÌo y Otros Directos al Cauca ;4704718,494;2142180,238
